문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"무난무난하고 순한 스킨부스트라서 좋아요 제가 워낙 피부가 알레르기도 많아 예민한편인데 쓰면서 불편하거나 뭐 올라온거도 없고 어성초라서 스킨팩처럼 두면 쿨링감이 느껴지고 피부온도가 내려가면서 진정되는 느낌나요 그리고 지성분들이나 복합성분들도 촉촉하다고 느끼실거같아요 제가 아비브 팩을 평소에 좋아해서 이 제품도 사봤는데 만족하고 있어요 순하고 촉촉하고 진정도 잘되고 근데 단 한가지 아쉬운건 개인적으로 스킨팩처럼 쓰기 좋은 제품이라 저도 모르게 듬뿍듬뿍 쓰게 되요 ㅠ 그래서 쓴지는 얼마 안됐는데 벌써 확 줄어든게 눈에 보여서 아까워요 퓨
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2166
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아이브 어성초 제품으로 모두 라인을 맞추고 이 토너 스킨부스터부터 쓰기 시작하니 전체적으로 피부가 진정된 느낌을 받고있네요. 딱 느낌으론 순해요. 이 말이 맞을 정도로 어쩌면 별 특별함이 없어보이는듯하지만, 잔잔하게 얼굴의 많은 부분을 진정시키면서 잡아주는 느낌이 크네요. 향은 거의 무향에 가깝고, 너무 순해서 이게 어성초인가하는 느낌도 들 정도로 별 특별함없어 보이지만, 아비브 어성초 제품들 대부분 라인이 다 이런 편안하면서도 차분하게 피부를 잡아주는 제품들 같더라구요. 아마도 쓴듯 안쓴듯한 그 느낌이 특징인듯한데, 그러면서도 결국 얼굴피부 보면 굉장히 편안하게 진정된 느낌이라 계속 쓰게될것 같네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2167
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"본제품 사용전에 샘플로 먼저 써봤어요.
 향은 무향에 가깝고. 끈적임 없이 순하게 잘 스며들어요 ㅎㅎ
 진정되면서 보습도 좋은 제품을 찾고 있었은데 뙇이예요.ㅎㅎ
 스팟패드를 먼저 사용해 보고 아비브 제품에 관심갖게 되었는데 이젠 믿고 구매하게 되는 제품이 되었네요 ♡
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2168
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"껌딱지 마스크로도 유명한 그 아비브!!에서 어성초 토너가 새로 나와서 구매해보았어요.
 예전에 껌딱지 마스크를 썼을 때 피부에 딱 달라붙는 느낌이 좋아서 만족했던 경험이 있어 다가가기 쉬웠답니다.
 이 어성초 토너에는 지리산 어성초 추출물이 함유되어 있어서
 진정케어에 도움을 주고 인공 향료나 알러젠이 들어있지 않아
 민감한 피부에도 좋아요.
 또 전성분 EWG그린등급을 받아 끈적임 없이 산뜻하고 가볍게 마무리 되는 점도 좋더라구요.
 닦토를 할 때도 성분을 꼭 봐야하는거 아시죠? 지리산의 기운을 받은 이 제품은 닦토로도 손색이 없네요!
 한번 꼭 써보세요~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 아비브 어성초토너",2169
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브아비브 말만 많이 듣다 우연히 써보고 제 토너 정착템이 되어버렸어요ㅠㅠ
 🥰장점
 💚무향 : 저는 인위적인 냄새 나는걸 별로 안좋아하는 편이예요
 다른분들은 약하게 어성초향이 난다 하는데 저는 똥코여서 그런지 거의 무향이라고 느끼고 있거든요 
 💚촉촉함: 끈적끈적한 에센스 앰플류 정말 싫어합니다 그래서 항상 물토너를 선호하는데 금방 날아가지않고 촉촉함을 유지해주면서 끈적이지않는 마무리감 최고예요
 💚진정 : 아무래도 어성초 이기도하고 요즘 더워서 힘든데 집와서 씻고 발라주면 진정이 된다는 느낌을 확실히 느껴요
 💚추천피부타입: 건성빼고는 다 좋을것같다고 생각이들어요 굳이 추천한다면 지성분들 추천드려요 저는 지성에 가까운 복합성 수부지 인데 만족하면서 사용중이예요 스킨팩,화장전 피부정리 만능템입니다
 💚패키지: 이거는 제 개취인데 화장대위에 올려놓으면 너무 이쁘고 기분이 좋아지는 디자인이예요 사랑합니다 아비브ㅠㅠ
 
 🤔단점
 저는 단점을 못느끼겠어요ㅠㅠ 굳이굳이 찾아보자면
 이거보다 조금 더 큰 대용량이 나오면 어떨까 싶기도하네요ㅠㅠ
 스킨팩때문인지 자주 구매하는 느낌이여서요ㅎㅎ 다들 한번쯤 사용해보시는걸 추천드려요!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2170
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제 피부는 복합성 수부지고 트러블이나 알러지도 자주 나는 타입인데 이번에 토너 한번 바꿔보려고 어성초가 좋대서 도전해봤어요. 
 닦토로 사용하는 편이고 점성있는 제품보다 깔끔하고 묽은 액체류가 더 잘 맞구요. 이 제품은 흐르는 제형이지만 바를때부터 빨리 건조되는 느낌이고 바르고 나면 뭔가 점성있는 제품 사용했을때처럼 약간 아주 살짝 끈적한 느낌? 그리고 촉촉하거나 수분있는 느낌없이 건조하게 싹 흡수돼요. 향은 크게 거슬리는 것 없었고 패키지가 컬러나 디자인은 예쁜데 사용하기엔 불편해요ㅜ 매번 펌핑되는것만 쓰다가 이거 쓰니까 더 낭비하게되는 것같고 솜을 입구에 대고 적시는거 아니면 막 흘러서.. 기존에 쓰던것보다 가성비도 좋고해서 새로 바꾸고싶어 사봤는데 저한텐 잘 안맞는것 같아요ㅜㅜ 아침에 메컵하기전에 쓰면 파데 밀리거나 너무 건조해질 것 같아서 다시 쓰던거 쓰고 이건 저녁에 빨리 다 써야할지... 효능만 보면 딱 제 피부에 맞는게 어성초인데 저는 안맞나봐요ㅠ 끈적임 없고 수분감만 좋으면 괜찮을 것 같은데... 일단 좀 더 써봐야겠어요 지금 좁쌀이나 간지러운게 살짝 있는데 심해지면 못쓰고 가라앉으면 다 쓰려고요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.
 어성초 어성초토너",2171
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"u투브 보다가 아비브 화장품에 관심 갖게 되었어요 정유미님께서 광고하는 건 자주 봤지만 진정에 효과가 있는 줄은 몰랐거든요 요즘 제 피부가 뒤집어져서 엉망이라 최대한 자극을 주지 않으려고 스킨, 패드, 에센스를 다 아비브로 바꿔보았습니다. 세가지 모두 향이 없고 정말 무자극 자체의 느낌인데 물 같기도 하고.. 진정효과는 아직 잘 모르겠어요 스킨은 지성피부가 사용하기엔 조금 무거울 거 같고요 대신 스킨 하나만 사용해도 보습이 꽉 채워지는 느낌이라 크림 따로 안발라도 될 거 같아요 패키지도 사진처럼 깔끔해서 더 맘에 들었습니다. 전성분 표시가 영문으로 되어있는데 한글로 써 있으면 더 좋을 거 같아요 제품에 대한 아쉬움은 아니고 패키징에 대한 아쉬움..ㅎㅎ 꾸준히 써보고 좋으면 정착하려고 합니다 다음엔 폼클렌징도 사려고요",2172
,,,,4,4,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"언니는 복합성, 저는 건성입니다(다만 악건성은 아니고, 건성인데도 불구하고 유분기 많은 제품을 사용하면 오히려 트러블이 나는 피부타입입니다)
 둘 다 매우 만족하며 사용하여 재구매한 제품입니다. 건성은 트러블이 잘 안난다고 하는데 유수분 밸런스가 안 맞아 그런지 저는 언니보다 더 트러블이 많은 편이었는데요. 지금 스트라이덱스 초록색, 아비브 흰색 통 에센스, 이 토너 세 가지로 관리하면서 정말 피부가 건강해지고 여드름도 거의 안나고 있어요. 기초템들은 특별한 일이 있지 않은 이상 계속 정착할만큼 만족스럽습니다.
 제형은 물처럼 흐르는 편이구요. 쫀쫀한 느낌 하나도 없습니다. 그렇다고 해서 바르고 난 뒤에 심하게 건조하다고 할 정도로 수분 지속력이 나쁘진 않은 것 같습니다. 그리고 토너만 바르시고 끝내시는 분들 없잖아요. 뒤에 로션이나 수분크림으로 보습력 챙겨주시면 사용하시는데 전혀 문제 없을 것 같아요. 순하고 피부진정되는 토너 찾으신다면 한 번 사용해보시는거 추천드립니다!!!!
 저는 완전 만족했어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2173
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,올영 매장 구경갔다가 직원분 영업하셔서 호기심에 구매했어요,2174
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"토너는 여러브랜드를 써보기때문에
 피부에항상 부담없이 피부결 정리정돈
 용으로 찾아쓰고있습니다 부담없네요",2175
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"촉촉하고 산뜻해요 끈적임도 없고 진정에 도움이 되는ㄱㅓㅅ같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2176
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,쎄일기간에 알뜰하게 구입했어여^^~앞으로도 재구매해야겠어여^^~,2177
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"매일 사용하지는 않구요 스킨팩용도로 구입한 제품입니다 ㅎㅎ
 
 저같은 경우에는 몸전체에 열도 많고 아토피를 앓고 있어서 저자극제품과 열을 진정시켜주고 쿨링감있는 스킨케어 위주로 하고있습니다~!
 
 어성초 패드가 유명해서 구입해서 한번 써봣는데요
 패드로는 팩을 하기가 좀 어중간한거 같아서 알아보던중
 같은 라인인 스킨을 판매하는것을 알게 되어서 구입했습니다 
 
 확실히 어성초가 들어가서 냉장고에 넣어놓고 쓰면 열도 빨리 내려주고 피부진정도 되면서 안쪽까지 수분을 꽊꽊 
 채워주는 느낌이에요 ㅎㅎ 
 
 지치고 힘든날이나 피부가 많이 스트레스 받은날 열이 많이 받은날엔 어성초 스킨팩 후에 톡톡 두들겨 주면서 피부에 흡수 시켜주고 무거운제형의 에멀젼이나 수분크림은 저에게 맞지 않아서 엠플로 마무리 후에 잠자리에 들곤 합니다 ㅎㅎ 
 
 그리고 이제품이 정말정말 좋은데 제가 사용하던 로션이랑 안맞아서 피부가 따가웟던 적이 있엇는데..
 
 이 스킨이 너무 효능이 좋아서.. 결국엔 로션을 바꿨습니다 ㅎㅎ 지금까지 아주 잘 이용하구 있구요!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2178
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,민감성 피부 여드름성 피부인 분들 꼭 써보시면 좋겠어요 피부 진정에 정말 좋습니다,2179
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아직까지 잘 모르겠어요 그냥 소소하게 씁니다 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2180
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"향도 순하고 좋은데 
 얼굴에 바르면 살짝 찐득함이 있어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2181
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"저 복합성에 민감한 피부를 가졌는데요 좁쌀도 잘 올라와요 근데 이거 쓰니까 좁쌀이 확연히 줄어드네요 이걸로 정착해야겠어요! 발림성도 좋구 흡수력도 좋아여!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2182
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제형✅: 가벼운 물 토너에요 그래서 그런지 흡수되는 속도가 아주 조금 더디긴 하는데 불편할 정도는 아니에요
 
 사용감✅: 전 보통 화장솜에 묻혀 닦아내는 방법으로 쓰는데 가볍고 순해서 좋았어요 그리고 제가 피부에 열감이 많은 편인데 화장솜에 적셔 피부에 올려놓으면 빠르게 피부 열감이 낮춰지는게 느껴졌어요! 올려놓고 머리 말리면 피부가 건조해지지 않아서 좋더라고요 흡수시키고 나면 약간 쫀쫀한 느낌이 들긴 하는데 시간 좀 지나면 조금 사라져요
 
 향✅: 어성초 성분이 들어간 토너라 그런지 아주 약간 어성초 향이 나긴 하는데 사용하면서는 거의 무향 정도로 아무 향도 안 났어요
 
 사용하면서 너무 괜찮아서 2개 더 시켰어요 :)
 5월 31일에 처음 뜯었는데 벌써 다 썼어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2183
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브라인 어성초 스킨
 넘 순해서 좋아요
 세안하고 바로 착착 바르면
 금방 스며들어요
 그런데 양이 적네요
 하나더사야겠네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2184
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"좁쌀여드름에 좋아요 ! 세수하고 닦토로 쓰고 있습니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2185
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"무난한 스킨이에요 ! 닥토하긴 아깝고 패드로 한번 닦아내고 찹찹 먹여주고 쓰고있어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2186
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"처응써보는데너무좋네요 남편이예민한편이라끈적이는거못쓰는데아주좋아해요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2187
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"다소 보습이정말1도없어요ㅜ
 그것만빼면 나쁘지않아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2188
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"평이 너무 좋아서 이번에 써보려고 구매했어요 좋겠죠?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2189
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"올영 탱큐기프트에 딩첨되서 샘플 써본 후 좋아서 구매했어요. 토너 안쓰는데 이건 수분감이 느껴져서 잘 사용중입니다. 건조하다고 느꼈는데 이거쓰니까 괜찮네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2190
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 카밍 스킨토너 부스터 210ml
 자극없이 닦토로 쓰기 좋아요
 아비브는 믿고 써요~!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2191
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"피부가 조금 건조한 거 같아서 숭한 제품으로 바꿔볼까 고민 하다가 이걸로 바꿔봤는데 자극 없이 사용하기 좋았고 복합성인 제 피부에 끈적임 없이 잘 흡수 되는 제품이였어요 !!!
 다만 다음 날 되면 보습?이 조금 날아간 거 같은 느낌은 났어요 ㅠㅠㅠㅠㅠㅠ 향이 거의 안 느껴지는 제품이라 더욱 좋았던 거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2192
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브로 처음 써 보는데 제발 좋았음 좋겠어여ㅠㅠ
 어성초가 여드름에 좋다는데 제발.....
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2193
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"크림 바르기전에ㅜ토너로 한번 정리 해준다고 생각하고 사용하는데 좋아요 아비브 제품은 믿고 쓸만하네요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2194
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"지복합성 얼굴이라U존은 너무 건조한데 어성초토너로 닦아내면 좀 덜 건조한것 같아요! 글구 패키지가 너무 예쁘고 병이 유리가 아니라서 가볍규 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2195
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"건성+예민 피부여서 트러블이 잘 올라오는데 마스크까지 사용하니까 피부에 늘 뾰루지가 나있는데 아비브로 기초라인 바꾸고 눈에 띄게 진정이 됬어요! 순하고 좋아요:)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2196
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"어성초가 안맞는 사람은 되게 안맞는다고 하는데
 예민한 제 피부에도 무난하게 잘 맞아요
 스킨로션 바꿔보고 싶었는데 갈아타도 될 거 같아요:-)
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2197
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"피부가 민감해져서 자꾸 오돌토돌 올라오길래 스킨팩 겸 닦토로 쓸려고 구매했는데 좋아요 ! 진정도 잘되고 순해서 자극이 없어요 !
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2198
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초카밍 토너 스킨부스터210ml을 구입했는데요. 얼굴 기초제품 중해서 까칠까칠한피부에 수분과 보습력이제일중요한제품이 토너 제품이라고 생각합니다~얼굴피부가 너무건성이고 해서 얼굴이너무가렵고 이마뽀룩지가 나고 관리하기가 쉽지않아요.저는 기초화장품순서 토너 엣센스(에멀션)영양크림 으로바르고있는데~기초화장품 이름도 다양하고 기초화장품을 구입할때마다 나하고 맞은제품을구입할려고 화장품매장직원에게 물어보고 구입하고 있구요~ 내가직접구입하는것보다 더 저렴하고 좋은제품을 사용하고싶은 생각에 시간이 더오래걸리더라도 성분 회사 어떤제품인지 보고 골라서 구입하고 있구요~이번에 구입한 아비부어성초카밍 토너 스킨부스터210ml은 향은 무취이고 무난한 제품인것같고 계속사용하다보면 건조한 제얼굴피부에 맞는지 안맞는지 잘알겠죠. 저는 얼굴세안하고 스킨토너를 많이사용해서 용량을 큰걸 좋아하는데요 용량은적당한것같아요. 어성초성분이 피부에 좋다고해서 어성초제품을 구입하게되었어요. 건조한 피부에 촉촉하고 수분이 많아서 얼굴트러불이 없었서 계속사용했으면 좋겠습니다~
 ""도움이돠요""
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2199
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"제가 민감성 피부라서 화장품 함부로 잘 못바꾸는데 아비브가 성분이 좋다고 해서 믿고 바꿔봤는데 뒤집히는거 없이 트러블 안나고 잘 맞았어요 bb
 토너랑 에센스 중간 느낌이라서 바로 날아가지도 않고 스킨 바른후에도 촉촉하고 부드럽고 넘 좋네요 🥰
 용기도 넘 깔끔하고 옙뻐요 ~~~
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2200
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"항상 쓰는 스킨이예요ㅎㅎ,저렴하게잘산거같아요ㅋㅋ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2201
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 스킨이 나왔다고 해서 열심히 쓰는중이에요
 지금 반정도 썼는데
 약간 진정도 되는거 같고 순해요
 근데 저는 패드가 조금 더 나은거 같아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2202
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"향은 호불호가 나뉠 것 같은 향은 아니에요. 은은한 편이에요. 구입에 앞서 깔끔한 패키지 디자인이 너무 마음에 들었고 같은 브랜드의 어성초 팩을 사용했을 때 피부가 거부하지는 않아서 안심하고 구입했어요. 저는 수분부족형으로 스킨케어를 간결화 했기에 스킨은 온전하게 흡수 시키는 용도로 사용하는데 그냥 물 같은 느낌보단 앰플토너 같은 느낌을 받았어요. 약간 미끌거리는 느낌이랄까요. 그렇다고 또 수분감이 크게 느껴지는 건 아니지만 피부에 자극 없이 쓸 수 있다는 것 자체만으로 큰 메리트가 있는 스킨인 것 같아요. 용량도 큰편이고 이제 코딱지만큼 쓴 걸 보면 꽤 오래쓰고 바꿀 것 같아요.
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2203
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"저는 희한하게 토너에 민감한편인데 진정효과에 확실히 좋은지 여드름이 올라오진 않았어요 근데 너무 라이트해서 7겹은해야할것같아오ㅜㅜ 저 복합성 수부지인데...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2204
,,,,1,1,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"기존에 쓰던 토너가 떨어져서 아비브 어성초 세럼을 너무 잘써서 구입했는데! 속건조를 잡아주는 느낌이여서 저녁 세안 후 닦토로 한번하고 그 위에 챕챱 해주니 훨씽 좋아요 ! 추천함니다 !!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",2205
,,,,2,2,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,"아비브 어성초 카밍 토너 스킨부스터 행사해서 처음 구매했는데
 좋은것 같아요-
 토너는 찹찹하고 토너패드도 있어서 별거 아니라고 생각하고 이곳저곳에서 구매해서 쓰는 토너유목민이었는데, 또 안맞는건 안맞더라구요!
 그래서 끌레드뽀 보떼 쭉 사용하고 있다가 이번에 토너가 없어서 아비브 어성초라인을 좋아해서 바꿔보았는데 사용한지 1주일되었는데, 순하고 좋은것 같아요- 끌레드뽀보떼는 가격면에서 부담이 되었는데, 저렴한가격에 두개나 사서 좋네요 -
 한달을 써봐야 알겠지만, 무더운 날씨에 잘 맞는거보니까 만족합니다 !!
 끈적이지도않고 , 톡톡 떨어지는 제형이라 좋아요 
 다음에는 에센스도 같은 어성초 라인으로 사용해보고 싶네요 -
 아비브가 팩이나 수분크림, 선크림이 순하고 진정효과가 있어서 믿을만해서 구매했는데 또 좋아서 자꾸자꾸 사게되네요",2206
,,,,3,3,,아비브 어성초 카밍 토너 스킨부스터 더블 기획,기대되는 스킨 로션이였어요!! 아비브꺼 팩이 너무 저한테 잘맞았었어서 이번에도 기대되는 마음으로 시켜보았어용 ㅎㅎ 근데 역시는 역시! 무난하게 사용하기 좋습니다~~! 순한거같아요!! 아비브 제품을 쓰면서 항상 느끼는 건데요 자극 없이 순한 제품같아요! 향도 많이 나는 편도 아니구요!! 그리고 닦토 하기 좋은 스킨입니다!! 두꺼운 (얼굴에 닿여도 순한) 솜으로 닦토 하기 너무 좋은 토너 같아요! 그리고 나서 로션 까지 발라주시면 봄~여름 까지는 좋을거같구요! 가을~겨울 에는 보습크림 한개정도는 더 발라주시는게 피부에 더 좋을거같아요!! 이번에 스킨로션 아비브 처음 사용해 봤는데 맘에 들어요 ㅎㅎ 팩~ 부터 시작해서 스킨패드~ 토너로션 까지 사봤는데 한번도 실망 한적 없이 다 맘에 들었어요!! 가볍게 사용하기 좋은 아비브 추천 드립니다!,2207
