문예진,이상민,정수연,정승연,황의린,평균,표준편차,상품명,리뷰,index
5,5,4,4,4,4.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"자극없이 순한 크림을 찾고 계신다면 바로 이것을 추천합니다!:-)
 일단 제형이 너무 꾸덕이지도 않고 그렇다고 너무 묽지도 않아서 좋습니다.
 마무리감이 좋아서 잘때 이불에 뭍지도 않고 깔끔합니다.
 제형뿐만 아니라 향기도 좋습니다 저는 화학적이고 자극적인 것을 안좋아하는데 상큼한 숲내음?이 나서 일상에서 부담없이 사용이 가능해요.
 여드름이 있는 피부인데 사용가능했고 피부 자극이 없었습니다.
 다음날 아침까지도 촉촉한걸 보아 수분 지속력도 좋네요.
 앞서 언급한것처럼 향이 바람? 숲? 같은 느낌을 주는데 팢아보니 인제 자작나무 수액하고 비타 히알루론산이 섞인 거라고 하네요 ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",131
4,3,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"- 속건조에 너무 좋아요
 오일까지 믹스해서 바르면 한층 더 촉촉해져요. 제거 한번 써보더니 남편도 너무 좋아해서 같이 구입해서 쓰고 있어요
 
 - 광은 덤으로 와요
 바르면 윤광나서 피부가 좋아보여요! 시간이 지나면서 줄어들긴 하지만요
 
 - 세일할때 구입하세요
 자주 세일하니 억울하지 않게 세일할때 구입하세요
 그리고 전 미니크림 같이 있을 때 구입해요!
 가방에 넣고다니다 핸드크림으로 써도 너무 좋구요
 가끔 다떨어졌는데 깜빡해서 못쟁겨뒀을때 바르기도 한답니다
 
 - 크림 안에 알갱이들은 좀 없었으면....
 반이상은 바르면서 피부온도에 녹는데 일부 알갱이들이 남아있어요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",132
4,3,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"1. 너무 촉촉해요
 약간의 광이 나면서 깊숙히 보습되는 느낌이에요
 저는 건조함 1도 싫어해서 오일에 섞어 바르는데
 바르고 반나절이 지나도 건조함이 없어요
 건성인 분들은 단독으로는 보습이 모자랄 수 있어 오일 조합 추천드려요
 
 2. 촉촉한거 말고는 다른 효과는 모르겠어요
 하지만 전 수분공급 기능만으로 아주 만족합니다
 유분기가 있는건 아니라 지성분들도 써도 될듯해요
 
 * 크림에 알갱이들이 있는데 체온에 완전 녹지는 않아서
  얼굴에 좁쌀처럼 몇개씩 붙어있어요.
  위에 화장할때 툭툭 털어주고 시작해요
 그래도 흡수는 잘돼서 화장이 밀리지 않아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",133
5,3,4,4,4,4,0.7071067812,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"민감성 피부인데 얼굴에 자꾸 여드름같은게 나서 맨날 피부과 가고 피부과 약먹고 그랬는데, 보니까 제가 보습을 충분히 안해서 그런것 같더라구요. 화해에서 찾아보니까 이제품은 모공막는 성분도 없고 좋아서 민감성인 제피부에는 딱인거 같아서 구매했습니다. 구매해서 진짜 듬뿍듬뿍 발랐거든여 근데 기름끼지도 않고 수분충전만 딱되서 너무 좋은거 같아요 진짜 이거 발림성도 좋고 쿨링감도 있고 일단 시어버터 성분이 없어서 너어어어무 좋았구요 모공막히는거 없는게 제일 좋은거 같아여 그래서 트러블이 확가라 앉았구 피부과약도 안먹게 되서 너무 좋아여 이거 꼭 써보세용 짱임니당
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",134
3,4,3,3,3,3.2,0.4472135955,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"순하고 보습에 좋은 제품!!
 바르면 알갱이들이 체온에 녹으면서 잘 발리고
 윤광 생겨요.
 듬뿍 발라도 금새 흡수되서 좋았구요
 저는 지금 아주 건조한 겨울시즌이라 호호바오일과 섞어서
 바르고 있는데 하루종일 건조함은 못느껴요.
 
 화장품 듬뿍듬뿍 쓰는 저에게 딱!!인 제품이에요
 보통50ml인데 80ml로 듬뿍듬뿍 쓰면 딱 한달용량 ㅋㅋㅋ
 할인까지해서 착한 가격에 잘 사용하고 있어요
 
 20ml 짜리 미니는 출장,여행용으로,평소 파우치 안에 
 넣고다니기 좋은 사이즈로 너무 좋아요
 샘플 안쓰는 저는 매번 다른통에 옮겨담고 했었는데 
 이 사이즈는 사려고 해도 없잖아요?
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",135
3,3,1,2,2,2.2,0.8366600265,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"인체 여드름 피부 적합성 평가시험에서
 안면피지개선
 피부 유수분 조절
 블랙헤드 화이트헤드 개선
 피부 속 건조 개선의 결과가 나왔다고 합니다 
 우유빛깔의 크림에 작은 알갱이가 있는데요
 콜라겐 수분 캡슐이라고 하네요
 굉장히 부드럽게 잘 발립니다
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",136
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"꾸준히 사용하는 제품 중 하나에요 !
 발림이나 텍스쳐가 좋아서 바를 때마다 양이 달라도 흡수력도 좋고 잔여물이 남지 않아서 매우 만족하고 있어요 ! 뭐 이미 성분도 화해나 입 소문으로 좋다는 건 다 알고 있는 제품이고, 제품력도 워낙 좋다 보니 두말하면 입만 아플 정도네요 !
 전 구달 청귤 세럼이랑 레이어링해서 사용하는데 구달 청귤 세럼을 발르고 살짝 남아 있는 끈적임을 라운드랩 자작나무 수분크림으로 잡아줘서 완전 애용하고 있어요 ! 가벼운 텍스쳐라 데일리용으로 리치한 크림 사용하기 애매할 때 사용하기에 좋아요 ! 
 이번에 1 + 1 기획 세트에 수분패드까지 덤으로 구성되어 있어서 안 그래도 사용중이던 자작나무 수분크림 다 써가는데 냅다 구매했습니다 ! 다음 구매할 때 또 리뷰 쓰러 오겠습니다 ! 오래오래 판매 해주세요 !",137
3,3,3,3,3,3,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"제형이 엄청 신기해요! 약간 푸딩같이 쫀쫀하면서 탱글탱글한??느낌이에요! 
 바르기 전에 제형만 봐도 엄청 수분이 가득한 게 느껴져요ㅎ
 또 발림성도 좋고 무거운 느낌이 아니라 아침, 저녁으로 다 사용할 수 있을 거 같네요ㅎ 
 사용하기 전에는 너무 가벼워서 너무 빨리 흡수돼서 없어지면 어떡하나 했는데 실제로 발라보시면 제형이 수분90% 로션같은 유분끼?10% 정도라서 촉촉함이 오랫동안 지속돼요ㅎㅎ
 처음엔 몰랐는데 자세히 보니 수분알갱이 같은게 있어서 이게 챱챱 발라줄 때 알갱이가 터지면서 수분이 더 충전되는 기분이에요ㅎ
 예전부터 써보고 싶었던 제품이였는데 이번에 올영에서만 원플원 기획상품에다가 할인도 좀 더 해줘서 엄청 저렴한 가격으로 좋은 제품 구매한 거 같아서 기분 좋아요ㅠㅠㅜ
 다시는 이런 구성 없을 거 같아서 세일 끝나기 전에 쟁여놓아야겠네용ㅎㅎㅎ
 #라운드랩 #올리브영 #수분크림",138
5,5,4,4,4,4.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"예전에 독도 토너 때문에 트러블이 심하게 일어나서
 라운드랩 제품은 쳐다보지도 않았는데, 
 이번에 1+1 기획 상품이 나왔길래
 반신반의하면서 구매한 제품이에요.
 (나중에 알아보니 독도토너에 들어있는 각질제거 성분이
 제 피부에 맞지 않았던 모양이더라구요.)
 
 자작나무 수분크림은 보습과 진정에 초점을 맞춘
 순한 제품이다보니 민감한 제 피부에도 딱이었어요!
 특히 가벼우면서도 얼굴에 보습감을 충분히
 공급해주는 느낌이 너무 좋아서 살짝 놀랐습니다..
 사실 저 같은 민감수부지 피부들은 계절마다
 수분크림을 다르게 써야하는게 현실인데
 이 제품은 극건조한 겨울을 제외하면 모든 계절에
 사용할 수 있는 사용감과 보습감이라고 생각해요!
 
 단점을 꼽기에도 애매할 정도로 무난하게 괜찮은 제품이고
 사용해서 엄청나게 피부가 좋아진다라는 느낌은 없지만
 누구나 사용해도 적당히 괜찮은 느낌이에요.
 
 저는 여러가지 제품을 써보고 싶어하는 편이라서
 재구매 의사가 있냐고 물어보면 재구매를 하기엔
 극도로 무난한 제품이라 없다라고 말하겠지만
 하나에 정착해서 쭈욱 사용하고 싶으신 분들이라면
 더도말고 덜도말고 좋은 제품인 것 같습니다!
 자작나무크림 라운드랩크림 수부지수분크림",139
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"여름에 쓰기 딱 ! 좋은 수분크림😁
 
 여름에 수분크림 쓰기 부담스러우실거 알아요..ㅠㅠ 저도 그렇습니다.. 저는 수부지 타입이라 크림타입보다는 가벼운 제형으로 보습을 채우고 있었어요
 
 가벼운 제형으로 아무리 발라도 기름이 많이 나서 스트레스 받다가 우연히 이 제품을 사용해봤는데 오히려 기름이 안생기더라구요 그래서 바로 구매했습니다. 
 
 라운드랩 제품들은 정말 다 순한거 같아서 트러블이 생길까 걱정을 안하고 샀어요 발림성도 굉장히 좋고 무겁다는 느낌이 전혀 안들었어요 !!
 
 저같이 피부가 수부지 타입이신 분들 크림쓰기 부담스러운거 알지만 이 제품 사용하면서 유수분 밸런스 맞춰주시면 오히려 기름이 안생기고 메이크업이 더 잘 먹는 신기한 현상을 보실 수 있으실 거에요 !! 지금른 1+1 기획에 할인까지 하니까 구매 추천드려요
 수부지 수부지수분크림 가벼운수분크림",140
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"코 이마는 지성이지만 볼은 건조한 피부입니다. 아침에 수분크림 바르고 출근하고 퇴근할 때쯤 돼면.. 이마랑 코는 안그런데 볼은 너무 건조한게 느껴져요..건조한 피부엔 비추입니당.. 수분크림 정착하고 싶은데..이제품도 정착할수가없네여..
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",141
1,1,1,1,1,1,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),배송도 빠르고 믿고 쓰는 라운드랩 입니다 ㅎㅎㅎ 이번엔 자작나무 ㅋ 림으로 구매해써용,142
2,2,2,2,2,2,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"쿨링감이 좋은데 저는 수분 캡슐이라고 해야되나 들어있는 알갱이가 잘 안 녹아서 불편했어요. 나중에 거울 보면 투명한 알갱이가 피부에 남아있을 때도 있고 잘 흡수를 시키지 않으면 좀 밀려요. 그리고 화장 전에 사용하는 건 비추해요. 베이스 바를 때 알갱이도 같이 발견할 수 있는...
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",143
4,3,3,4,4,3.6,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"이거 정말 제 인생템이에요. 수부지 민감성 좁쌀여드름쟁이인 저는 수많은 크림을 써봤지만 나아지지 않았는데 이거 쓰고 좋아졌어요. 처음 몇일은 새로운 여드름이 나지 않는다는 거에 만족했지만 기존 여드름이 사라지진 않아서 “역시 너도 똑같은 크림이구나..” 생각하고 일주일을 써봤더니 웬걸 이마에 좁쌀이 점점 없어지는거에요!! “ 오엠쥐 꾸준히 바르면 제발 다 사라져라”하는 마음으로 열심히 써보니 정말 여드름이 줄어들고 피부결이 매끈 보드러워졌어요. 이거 비싸서 고민했지만 세일해서 샀는데 세일할때 무조건 쟁여놉니다!!!
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",144
3,3,3,4,4,3.4,0.5477225575,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"라운드랩이 기초제품으로 유명하다해서 써봤는데 만족합니다ㅎㅎ 복합성인 제 피부에 괜찮은 수분크림이었어요
 ➡️수분감: 적당히 촉촉하고 보습력있어요. 유분감이 아예 없는 건 아닌데 수분감이 훨씬 더 많이 느껴지는 제품이에요
 ➡️사용감: 엄청 꾸덕하지도 묽지도 않아서 바르기 편했습니다. 바르자마자 쿨링감이 느껴지는 산뜩한 제형입니다~
 ➡️사용법: 수분 알갱이가 있는데 거슬릴 정도는 아니어서 도포하고 톡톡 두드려주시면 되요:)
 ➡️추천피부타입: 겨울에 건성분들께는 이 제품만으로는 좀 부족할수도 있어요. 복합성, 수부지, 지성피부분들께 추천드려요~
 구매하시는데 도움됬으면 좋겠습니다ㅎㅎ
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",145
4,4,4,4,4,4,0,★에바 P!CK★라운드랩 자작나무 수분크림 1+1기획(+수분패드 10매),"디렉터파이님의 추천을 받고 구매 해봤어요
 이전에도 추천 받은템인 닥터지 수분크림 썼었는데
 트러블없이 괜찮았거든요
 여러개 추천 받은거 중에 맞는걸 찾고 싶어서 이번엔 
 라운드랩꺼 사봤어요
 닥터지는 부드럽고 묽은 제형이라면
 라운드랩은 닥터지 보다는 되직하고 꾸덕한 제형이네요
 그래서 그런지 흡수가 바로 되는 느낌이 들어요
 닥터지는 흡수를 시켜주는데 시간이 좀 필요 하구요
 향은 둘다 무향이라서 자극 없어 좋아요
 제 피부가 꾀나 민감한 피분데 둘다 트러블은 없어요
 제형과 빠른 흡수를 따지면 라운드랩 승
 보습력도 나쁘지 않네요
 예전엔 막 비싸고 해외 브랜드 사용 하고 그랬는데 요즘은 우리나라도 너무 잘 나오니 좋아요
 ※ 해당 리뷰는 원칙적으로 기본 상품이 동일한 단품 사용 후 작성된 것이며,개별 상품에 따라 용량 내지 일부 구성(1+1, 기획상품 등)이 상이할 수 있음을 안내드립니다.",146
